,Longitude,Latitude,Altitude,Time,Speed
407,151.2196281272918,-33.88082985766232,91.19999694824219,2019-06-28 21:02:55+00:00,2.526395701453945
408,151.21961345896125,-33.880838407203555,91.0,2019-06-28 21:02:56+00:00,2.1225842362102827
409,151.21959183365107,-33.88085290789604,90.80000305175781,2019-06-28 21:02:57+00:00,2.7220846526830806
410,151.21956836432219,-33.88086975552142,90.80000305175781,2019-06-28 21:02:58+00:00,2.6648939502504128
411,151.21954740956426,-33.880883418023586,90.80000305175781,2019-06-28 21:02:59+00:00,2.3725117611164093
412,151.21953927911818,-33.88090278021991,90.80000305175781,2019-06-28 21:03:00+00:00,2.2826477076802756
413,151.21952335350215,-33.88091845437884,90.80000305175781,2019-06-28 21:03:01+00:00,2.6249303284877996
414,151.2195116188377,-33.88094326481223,90.80000305175781,2019-06-28 21:03:02+00:00,2.6956674395225906
415,151.21949083171785,-33.88095642440021,91.0,2019-06-28 21:03:03+00:00,2.511804356983044
416,151.21947054751217,-33.88097260147333,91.0,2019-06-28 21:03:04+00:00,2.444050995406844
417,151.2194547895342,-33.880988359451294,91.19999694824219,2019-06-28 21:03:05+00:00,2.4806791323415185
418,151.21943408623338,-33.88100512325764,91.19999694824219,2019-06-28 21:03:06+00:00,2.7907531222752673
419,151.21940525248647,-33.8810156006366,91.19999694824219,2019-06-28 21:03:07+00:00,2.658157217725563
420,151.21939100325108,-33.88103370554745,91.19999694824219,2019-06-28 21:03:08+00:00,2.270271344391179
421,151.2193926796317,-33.88105281628668,91.19999694824219,2019-06-28 21:03:09+00:00,2.252061527654214
422,151.2193839624524,-33.88107284903526,91.19999694824219,2019-06-28 21:03:10+00:00,2.4013670487109504
423,151.21937499381602,-33.88109338469803,91.19999694824219,2019-06-28 21:03:11+00:00,2.525561856283173
424,151.21937038376927,-33.88111660256982,91.19999694824219,2019-06-28 21:03:12+00:00,2.85992514920303
425,151.21935437433422,-33.88114107772708,91.19999694824219,2019-06-28 21:03:13+00:00,2.733603045158967
426,151.21934523805976,-33.881160859018564,91.4000015258789,2019-06-28 21:03:14+00:00,2.6082565623617726
427,151.2193228583783,-33.88117837719619,91.5999984741211,2019-06-28 21:03:15+00:00,2.9989093031410112
428,151.21930031105876,-33.881199499592185,91.4000015258789,2019-06-28 21:03:16+00:00,2.7668889371042993
429,151.21928807348013,-33.881218023598194,91.80000305175781,2019-06-28 21:03:17+00:00,3.090357679798493
430,151.2192494329065,-33.88122942298651,92.0,2019-06-28 21:03:18+00:00,2.8343707160852154
431,151.2192338425666,-33.881239565089345,92.4000015258789,2019-06-28 21:03:19+00:00,2.8918316159541355
432,151.21924180537462,-33.88127401471138,92.5999984741211,2019-06-28 21:03:20+00:00,3.295635800355848
433,151.21925647370517,-33.881294718012214,92.80000305175781,2019-06-28 21:03:21+00:00,3.5552168664668136
434,151.21925186365843,-33.88133428059518,93.0,2019-06-28 21:03:22+00:00,3.799705289865967
435,151.21925245039165,-33.88136252760887,93.4000015258789,2019-06-28 21:03:23+00:00,2.8729044740546668
436,151.2192528694868,-33.881385661661625,93.4000015258789,2019-06-28 21:03:24+00:00,2.9673047619544484
437,151.21926066465676,-33.881414914503694,93.80000305175781,2019-06-28 21:03:25+00:00,3.196100902341597
438,151.21926996856928,-33.88144098222256,93.5999984741211,2019-06-28 21:03:26+00:00,3.0523375123950163
439,151.2192827090621,-33.8814662117511,94.0,2019-06-28 21:03:27+00:00,2.9606234962695144
440,151.2192969582975,-33.88148884288967,93.80000305175781,2019-06-28 21:03:28+00:00,2.8502997940872334
441,151.21931103989482,-33.88151155784726,94.0,2019-06-28 21:03:29+00:00,2.531129060789948
442,151.21932042762637,-33.881529830396175,94.0,2019-06-28 21:03:30+00:00,1.899071758154034
443,151.2193331681192,-33.88153938576579,94.0,2019-06-28 21:03:31+00:00,1.7553259855638137
444,151.2193466629833,-33.88155254535377,94.0,2019-06-28 21:03:32+00:00,1.9838449745221385
445,151.21936510317028,-33.881562519818544,93.80000305175781,2019-06-28 21:03:33+00:00,2.045394571174175
446,151.2193759996444,-33.8815785292536,93.80000305175781,2019-06-28 21:03:34+00:00,2.95758489209283
447,151.21938513591886,-33.881612392142415,94.0,2019-06-28 21:03:35+00:00,4.06811859468516
448,151.21939284726977,-33.88165019452572,94.0,2019-06-28 21:03:36+00:00,4.122523733596646
449,151.21940625831485,-33.88168414123356,94.0,2019-06-28 21:03:37+00:00,3.7791205976144946
450,151.21942084282637,-33.88171372935176,94.4000015258789,2019-06-28 21:03:38+00:00,3.6659013510506417
451,151.21943936683238,-33.88174365274608,94.19999694824219,2019-06-28 21:03:39+00:00,3.670845336973273
452,151.2194626685232,-33.881769217550755,94.5999984741211,2019-06-28 21:03:40+00:00,4.103831055680373
453,151.21948798187077,-33.881804924458265,94.4000015258789,2019-06-28 21:03:41+00:00,4.307835059057915
454,151.21951513923705,-33.88183283619583,94.5999984741211,2019-06-28 21:03:42+00:00,3.934349507421854
455,151.2195382732898,-33.88186175376177,94.4000015258789,2019-06-28 21:03:43+00:00,3.5202017734012654
456,151.21955210343003,-33.88188782148063,94.4000015258789,2019-06-28 21:03:44+00:00,3.2898911367707795
457,151.21956056915224,-33.88191740959883,94.0,2019-06-28 21:03:45+00:00,3.166960649439539
458,151.21956744231284,-33.88194305822253,94.0,2019-06-28 21:03:46+00:00,2.9491901456215857
459,151.21958403848112,-33.88196594081819,94.0,2019-06-28 21:03:47+00:00,3.1088037226588807
460,151.2196080107242,-33.881987230852246,94.0,2019-06-28 21:03:48+00:00,3.465755172179735
461,151.21963986195624,-33.882007179781795,94.0,2019-06-28 21:03:49+00:00,3.4530599019411135
462,151.21966945007443,-33.88202243484557,94.0,2019-06-28 21:03:50+00:00,3.307965270442499
463,151.2197010498494,-33.882038025185466,94.0,2019-06-28 21:03:51+00:00,3.1595276092107567
464,151.21972334571183,-33.882056549191475,94.19999694824219,2019-06-28 21:03:52+00:00,3.192375648476724
465,151.21975226327777,-33.88207633048296,94.19999694824219,2019-06-28 21:03:53+00:00,2.913446081851916
466,151.2197674345225,-33.88209342956543,94.19999694824219,2019-06-28 21:03:54+00:00,2.4196819713814586
467,151.21978973038495,-33.88210575096309,94.19999694824219,2019-06-28 21:03:55+00:00,2.2706162449236222
468,151.21980674564838,-33.882117653265595,94.0,2019-06-28 21:03:56+00:00,2.034158666575353
469,151.21981772594154,-33.88213315978646,94.0,2019-06-28 21:03:57+00:00,2.19569173935396
470,151.2198342382908,-33.88214967213571,94.0,2019-06-28 21:03:58+00:00,2.3646108742731395
471,151.21984521858394,-33.88216861523688,94.0,2019-06-28 21:03:59+00:00,2.2524810885840707
472,151.21985376812518,-33.88218672014773,94.0,2019-06-28 21:04:00+00:00,2.1971355799375187
473,151.21986030600965,-33.88220591470599,93.80000305175781,2019-06-28 21:04:01+00:00,2.231475328720126
474,151.21986826881766,-33.88222485780716,93.80000305175781,2019-06-28 21:04:02+00:00,2.255749979080882
475,151.21988084167242,-33.88224245980382,93.80000305175781,2019-06-28 21:04:03+00:00,2.247417821395669
476,151.2198908161372,-33.88226048089564,94.0,2019-06-28 21:04:04+00:00,2.2776513472699014
477,151.2199050653726,-33.88227774761617,93.80000305175781,2019-06-28 21:04:05+00:00,2.4501760700393658
478,151.21991956606507,-33.88229736126959,93.80000305175781,2019-06-28 21:04:06+00:00,2.301916393786831
479,151.21992979198694,-33.882313622161746,93.80000305175781,2019-06-28 21:04:07+00:00,2.128123387524344
480,151.2199437059462,-33.882329715415835,94.0,2019-06-28 21:04:08+00:00,2.2823616263302333
481,151.2199545186013,-33.882348742336035,93.80000305175781,2019-06-28 21:04:09+00:00,2.699679977562881
482,151.2199772335589,-33.88236852362752,94.0,2019-06-28 21:04:10+00:00,2.4584544976109544
483,151.21998662129045,-33.8823832757771,93.80000305175781,2019-06-28 21:04:11+00:00,2.116542966556488
484,151.21999424882233,-33.882403476163745,94.0,2019-06-28 21:04:12+00:00,2.409047331999192
485,151.22001310810447,-33.88241898268461,94.0,2019-06-28 21:04:13+00:00,3.2791635092541713
486,151.2200546823442,-33.88243197463453,94.0,2019-06-28 21:04:14+00:00,3.727327796945403
487,151.22007957659662,-33.882453767582774,93.80000305175781,2019-06-28 21:04:15+00:00,3.246718073060597
488,151.22009835205972,-33.882477320730686,93.80000305175781,2019-06-28 21:04:16+00:00,3.1350539883831874
489,151.22011737897992,-33.88250053860247,93.80000305175781,2019-06-28 21:04:17+00:00,3.19135185864665
490,151.22013841755688,-33.88252400793135,93.80000305175781,2019-06-28 21:04:18+00:00,3.5723744153289774
491,151.22016708366573,-33.882549572736025,93.80000305175781,2019-06-28 21:04:19+00:00,3.655663819297839
492,151.22019331902266,-33.88257128186524,93.80000305175781,2019-06-28 21:04:20+00:00,3.6425134736803093
493,151.2202222365886,-33.88259625993669,93.5999984741211,2019-06-28 21:04:21+00:00,3.5769661430727204
494,151.2202447000891,-33.88261914253235,93.4000015258789,2019-06-28 21:04:22+00:00,3.4062742770797145
495,151.22027202509344,-33.88264110311866,93.19999694824219,2019-06-28 21:04:23+00:00,2.5749231069400493
496,151.22027646750212,-33.88265526853502,93.19999694824219,2019-06-28 21:04:24+00:00,2.14091954710946
497,151.22029524296522,-33.88267328962684,93.19999694824219,2019-06-28 21:04:25+00:00,2.3009196595792227
498,151.22030379250646,-33.882689299061894,93.19999694824219,2019-06-28 21:04:26+00:00,1.7697337481419337
499,151.22031083330512,-33.88270220719278,93.4000015258789,2019-06-28 21:04:27+00:00,2.082244152403657
500,151.22032365761697,-33.88272265903652,93.19999694824219,2019-06-28 21:04:28+00:00,2.3629086166946873
501,151.22033027932048,-33.882741099223495,93.4000015258789,2019-06-28 21:04:29+00:00,2.109505562626065
502,151.22033874504268,-33.882758198305964,93.19999694824219,2019-06-28 21:04:30+00:00,2.47019318108827
