lon,lat
151.22499690391123294830322265625,-33.87114808894693851470947265625
151.22503043152391910552978515625,-33.87111372314393520355224609375
151.22507401742041110992431640625,-33.87108237482607364654541015625
151.22508122585713863372802734375,-33.87
151.22509664855897426605224609375,-33.87
151.22511844150722026824951171875,-33.87100492604076862335205078125
151.23,-33.8709587417542934417724609375
151.22512900270521640777587890625,-33.87094474397599697113037109375
151.23,-33.87092462740838527679443359375
151.22513872571289539337158203125,-33.8708879984915256500244140625
151.22515129856765270233154296875,-33.87087081559002399444580078125
151.23,-33.8708531297743320465087890625
151.22515398077666759490966796875,-33.8708249665796756744384765625
151.22515414841473102569580078125,-33.87080191634595394134521484375
151.2251565791666507720947265625,-33.87
151.22515180148184299468994140625,-33.87
151.22513453476130962371826171875,-33.87070066295564174652099609375
151.22511307708919048309326171875,-33.87
151.2251223810017108917236328125,-33.87
151.2251210398972034454345703125,-33.87
151.22512045316398143768310546875,-33.87
151.22511894442141056060791015625,-33.87052346952259540557861328125
151.2251089699566364288330078125,-33.87
151.22509061358869075775146484375,-33.8704591803252696990966796875
151.23,-33.87042791582643985748291015625
151.23,-33.8703961484134197235107421875
151.2250419147312641143798828125,-33.87037795968353748321533203125
151.23,-33.87036086060106754302978515625
151.22503763996064662933349609375,-33.87031643651425838470458984375
151.23,-33.87
151.2250093929469585418701171875,-33.87
151.22,-33.87024569325149059295654296875
151.22498583979904651641845703125,-33.8702197931706905364990234375
151.22,-33.87019959278404712677001953125
151.22500813566148281097412109375,-33.87016807682812213897705078125
151.23,-33.87014846317470073699951171875
151.2250831536948680877685546875,-33.87013270519673824310302734375
151.23,-33.87010018341243267059326171875
151.2252571620047092437744140625,-33.87006984092295169830322265625
151.22528289444744586944580078125,-33.87004687450826168060302734375
151.22534860856831073760986328125,-33.87000144459307193756103515625
151.22533234767615795135498046875,-33.86997747235000133514404296875
151.23,-33.86995685286819934844970703125
151.22533553279936313629150390625,-33.86994092725217342376708984375
151.22533385641872882843017578125,-33.87
151.22533586807548999786376953125,-33.86991209350526332855224609375
151.22534961439669132232666015625,-33.86989298276603221893310546875
151.22535900212824344635009765625,-33.87
151.22538582421839237213134765625,-33.86984922923147678375244140625
151.2253949604928493499755859375,-33.8698379136621952056884765625
151.23,-33.8698251731693744659423828125
151.22540828771889209747314453125,-33.87
151.23,-33.8698033802211284637451171875
151.2253832258284091949462890625,-33.86978418566286563873291015625
151.22536805458366870880126953125,-33.86976675130426883697509765625
151.2253600917756557464599609375,-33.86974713765084743499755859375
151.22535212896764278411865234375,-33.86972350068390369415283203125
151.2253342755138874053955078125,-33.86968494392931461334228515625
151.22532882727682590484619140625,-33.86966734193265438079833984375
151.23,-33.86963029392063617706298828125
151.2253590859472751617431640625,-33.86958201415836811065673828125
151.2253577448427677154541015625,-33.86955401860177516937255859375
151.23,-33.8695157133042812347412109375
151.22538615949451923370361328125,-33.86949618346989154815673828125
151.22538649477064609527587890625,-33.86947640217840671539306640625
151.2253963015973567962646484375,-33.86945561505854129791259765625
151.23,-33.8694362528622150421142578125
151.22540761716663837432861328125,-33.86942761950194835662841796875
151.22540996409952640533447265625,-33.87
151.22541365213692188262939453125,-33.86941622011363506317138671875
151.22540929354727268218994140625,-33.8694064132869243621826171875
151.2254180945456027984619140625,-33.8693879730999469757080078125
151.22543024830520153045654296875,-33.8693574629724025726318359375
151.22543158940970897674560546875,-33.86933726258575916290283203125
151.2254301644861698150634765625,-33.8693021424114704132080078125
151.2254372052848339080810546875,-33.8692803494632244110107421875
151.22544382698833942413330078125,-33.86926551349461078643798828125
151.23,-33.8692474924027919769287109375
151.2254643626511096954345703125,-33.8692313991487026214599609375
151.2254787795245647430419921875,-33.87
151.22550065629184246063232421875,-33.86918990872800350189208984375
151.23,-33.8691267929971218109130859375
151.2254854850471019744873046875,-33.87
151.22550635598599910736083984375,-33.87
151.22551825828850269317626953125,-33.87
151.2255163304507732391357421875,-33.86901556514203548431396484375
151.2255163304507732391357421875,-33.87
151.23,-33.8689655251801013946533203125
151.2255310826003551483154296875,-33.86892990209162235260009765625
151.22553954832255840301513671875,-33.86891464702785015106201171875
151.23,-33.86889352463185787200927734375
151.22555430047214031219482421875,-33.87
151.23,-33.86885949410498142242431640625
151.22556905262172222137451171875,-33.86884407140314579010009765625
151.23,-33.8688240386545658111572265625
151.23,-33.86880836449563503265380859375
151.2255843915045261383056640625,-33.86878154240548610687255859375
151.22558263130486011505126953125,-33.87
151.22558732517063617706298828125,-33.86875354684889316558837890625
151.22559084556996822357177734375,-33.86873644776642322540283203125
151.22559738345444202423095703125,-33.87
151.2256035022437572479248046875,-33.86868380941450595855712890625
151.22560878284275531768798828125,-33.87
151.2256142310798168182373046875,-33.8686446659266948699951171875
151.22561951167881488800048828125,-33.87
151.2256249599158763885498046875,-33.86860049329698085784912109375
151.22562655247747898101806640625,-33.8685745932161808013916015625
151.22563107870519161224365234375,-33.87
151.22564130462706089019775390625,-33.86851801536977291107177734375
151.22564666904509067535400390625,-33.86849722824990749359130859375
151.23,-33.86848331429064273834228515625
151.22565018944442272186279296875,-33.87
151.22567600570619106292724609375,-33.86847157962620258331298828125
151.22571070678532123565673828125,-33.87
151.23,-33.8684461824595928192138671875
151.22575764544308185577392578125,-33.86842564679682254791259765625
151.23,-33.86839061044156551361083984375
151.22578681446611881256103515625,-33.87
151.22579134069383144378662109375,-33.8683385588228702545166015625
151.22576133348047733306884765625,-33.86829690076410770416259765625
151.22575865127146244049072265625,-33.8682792149484157562255859375
151.22575596906244754791259765625,-33.86825197376310825347900390625
151.2257587350904941558837890625,-33.86823085136711597442626953125
151.22576837427914142608642578125,-33.87
151.23,-33.8681853376328945159912109375
151.23,-33.8681565038859844207763671875
151.2257530353963375091552734375,-33.8681129179894924163818359375
151.22571221552789211273193359375,-33.86807545088231563568115234375
151.22570819221436977386474609375,-33.87
151.23,-33.87
151.2256839685142040252685546875,-33.8680042885243892669677734375
151.22566762380301952362060546875,-33.86795273981988430023193359375
151.22564281336963176727294921875,-33.87
151.22562973760068416595458984375,-33.86789859272539615631103515625
151.23,-33.8678658194839954376220703125
151.22556301765143871307373046875,-33.86784545145928859710693359375
151.2255532108247280120849609375,-33.87
151.2255488522350788116455078125,-33.8678235746920108795166015625
151.22553787194192409515380859375,-33.8678148575127124786376953125
151.22552311979234218597412109375,-33.87
151.22553619556128978729248046875,-33.86779566295444965362548828125
151.23,-33.86779951862990856170654296875
151.22550937347114086151123046875,-33.86780203320086002349853515625
151.23,-33.86778979562222957611083984375
151.2254988960921764373779296875,-33.87
151.22551624663174152374267578125,-33.86774771846830844879150390625
151.22550970874726772308349609375,-33.8677139393985271453857421875
151.23,-33.87
151.2254864908754825592041015625,-33.87
151.23,-33.86762483976781368255615234375
151.23,-33.86758728884160518646240234375
151.22537878341972827911376953125,-33.87
151.22536520473659038543701171875,-33.8675191439688205718994140625
151.22535011731088161468505859375,-33.86749810539186000823974609375
151.2253369577229022979736328125,-33.87
151.2253205291926860809326171875,-33.86745368130505084991455078125
151.23,-33.87
151.23,-33.86743306182324886322021484375
151.22526395134627819061279296875,-33.86740758083760738372802734375
151.23,-33.87
151.2252108938992023468017578125,-33.86737673543393611907958984375
151.23,-33.87
151.22517040930688381195068359375,-33.8673572055995464324951171875
151.22514241375029087066650390625,-33.87
151.23,-33.8673240132629871368408203125
151.22511927969753742218017578125,-33.86730683036148548126220703125
151.22510838322341442108154296875,-33.86727967299520969390869140625
151.22509446926414966583251953125,-33.8672388531267642974853515625
151.2250824831426143646240234375,-33.8672210834920406341552734375
151.22506764717400074005126953125,-33.87
151.22505054809153079986572265625,-33.8671734742820262908935546875
151.22503344900906085968017578125,-33.8671597279608249664306640625
151.22502070851624011993408203125,-33.87
151.2250053696334362030029296875,-33.86714170686900615692138671875
151.22,-33.87
151.2249705009162425994873046875,-33.86709979735314846038818359375
151.22494007460772991180419921875,-33.87
151.2249007634818553924560546875,-33.8670169003307819366455078125
151.22487955726683139801025390625,-33.87
151.22485642321407794952392578125,-33.86698882095515727996826171875
151.2248410843312740325927734375,-33.87
151.22482524253427982330322265625,-33.86696652509272098541259765625
151.22481065802276134490966796875,-33.86696082539856433868408203125
151.2247981689870357513427734375,-33.86694489978253841400146484375
151.22,-33.86692428030073642730712890625
151.22477713041007518768310546875,-33.8669042475521564483642578125
151.2247596122324466705322265625,-33.8668817840516567230224609375
151.2247381545603275299072265625,-33.86685554869472980499267578125
151.22472348622977733612060546875,-33.86683677323162555694580078125
151.22,-33.8668086938560009002685546875
151.22468727640807628631591796875,-33.8667875714600086212158203125
151.22467034496366977691650390625,-33.8667614199221134185791015625
151.2246731109917163848876953125,-33.86673820205032825469970703125
151.22466548345983028411865234375,-33.8667054288089275360107421875
151.22467487119138240814208984375,-33.8666916824877262115478515625
151.22,-33.86667232029139995574951171875
151.22,-33.87
151.2246992625296115875244140625,-33.8665988110005855560302734375
151.22471091337502002716064453125,-33.86657995171844959259033203125
151.22,-33.8665619306266307830810546875
151.2247294373810291290283203125,-33.87
151.2247321195900440216064453125,-33.87
151.22473052702844142913818359375,-33.86650702916085720062255859375
151.22471963055431842803955078125,-33.8664958812296390533447265625
151.22472717426717281341552734375,-33.86648490093648433685302734375
151.2247485481202602386474609375,-33.86646713130176067352294921875
151.2247535772621631622314453125,-33.86643913574516773223876953125
151.22474477626383304595947265625,-33.86640309356153011322021484375
151.22473052702844142913818359375,-33.8663654588162899017333984375
151.22,-33.86633000336587429046630859375
151.22471191920340061187744140625,-33.87
151.22,-33.8662534765899181365966796875
151.2246912159025669097900390625,-33.86620293371379375457763671875
151.22468627057969570159912109375,-33.87
151.22468107379972934722900390625,-33.87
151.2246915511786937713623046875,-33.86608307249844074249267578125
151.22469448484480381011962890625,-33.86605222709476947784423828125
151.22473538853228092193603515625,-33.86602071113884449005126953125
151.22476992197334766387939453125,-33.86598953045904636383056640625
151.22,-33.86595566757023334503173828125
151.22,-33.87
151.22483865357935428619384765625,-33.86588911525905132293701171875
151.22486312873661518096923828125,-33.87
151.22,-33.87
151.2249104864895343780517578125,-33.8657954894006252288818359375
151.22493269853293895721435546875,-33.87
151.22494879178702831268310546875,-33.8657405041158199310302734375
151.22,-33.86571158654987812042236328125
151.2249718420207500457763671875,-33.8656841777265071868896484375
151.2249808944761753082275390625,-33.86566364206373691558837890625
151.22498785145580768585205078125,-33.8656432740390300750732421875
151.22499371878802776336669921875,-33.86562173254787921905517578125
151.22499288059771060943603515625,-33.8655923120677471160888671875
151.22498433105647563934326171875,-33.86557160876691341400146484375
151.22497594915330410003662109375,-33.8655514083802700042724609375
151.22496605850756168365478515625,-33.8655336387455463409423828125
151.22496086172759532928466796875,-33.86552282609045505523681640625
151.22,-33.8655178807675838470458984375
151.22,-33.86551159434020519256591796875
151.22491241432726383209228515625,-33.86550740338861942291259765625
151.22488827444612979888916015625,-33.8655051402747631072998046875
151.22486933134496212005615234375,-33.8655021227896213531494140625
151.22486614622175693511962890625,-33.86549868620932102203369140625
151.22485793195664882659912109375,-33.8655051402747631072998046875
151.2248491309583187103271484375,-33.8655078224837779998779296875
151.22483395971357822418212890625,-33.8655078224837779998779296875
151.22481736354529857635498046875,-33.86549918912351131439208984375
151.22480495832860469818115234375,-33.86549600400030612945556640625
151.22478500939905643463134765625,-33.86550019495189189910888671875
151.2247663177549839019775390625,-33.8655014522373676300048828125
151.22,-33.8655027933418750762939453125
151.22471996583044528961181640625,-33.86551796458661556243896484375
151.22,-33.8655141927301883697509765625
151.22,-33.86551360599696636199951171875
151.22456691227853298187255859375,-33.86539525352418422698974609375
151.22456389479339122772216796875,-33.8654001988470554351806640625
151.22454813681542873382568359375,-33.8653690181672573089599609375
151.22453908436000347137451171875,-33.8653442077338695526123046875
151.22452550567686557769775390625,-33.86531076394021511077880859375
151.22,-33.86524924077093601226806640625
151.22449516318738460540771484375,-33.87
151.22446079738438129425048828125,-33.86527170427143573760986328125
151.22442894615232944488525390625,-33.86527656577527523040771484375
151.22,-33.86529701761901378631591796875
151.2243485637009143829345703125,-33.87
151.2243160419166088104248046875,-33.86532953940331935882568359375
151.22428460977971553802490234375,-33.8653445430099964141845703125
151.22425309382379055023193359375,-33.87
151.22423046268522739410400390625,-33.86543900705873966217041015625
151.2242198176681995391845703125,-33.87
151.22420833446085453033447265625,-33.86549818329513072967529296875
151.22,-33.86553405784070491790771484375
151.22418218292295932769775390625,-33.87
151.22416659258306026458740234375,-33.87
151.2241530977189540863037109375,-33.86561402119696140289306640625
151.22,-33.86563531123101711273193359375
151.2241259403526782989501953125,-33.86565660126507282257080078125
151.22411680407822132110595703125,-33.87
151.22410741634666919708251953125,-33.8657036237418651580810546875
151.2240974418818950653076171875,-33.8657237403094768524169921875
151.2240877188742160797119140625,-33.8657431863248348236083984375
151.22,-33.86577310971915721893310546875
151.22406550683081150054931640625,-33.8657907955348491668701171875
151.2240518443286418914794921875,-33.86580982245504856109619140625
151.22403533197939395904541015625,-33.8658424280583858489990234375
151.22402175329625606536865234375,-33.86587050743401050567626953125
151.2240065820515155792236328125,-33.86589548550546169281005859375
151.22,-33.8659158535301685333251953125
151.22398269362747669219970703125,-33.8659403286874294281005859375
151.22,-33.87
151.2239686958491802215576171875,-33.8659688271582126617431640625
151.2239613197743892669677734375,-33.86598248966038227081298828125
151.22,-33.8659983314573764801025390625
151.22394178993999958038330078125,-33.86603043414652347564697265625
151.22393055818974971771240234375,-33.86605222709476947784423828125
151.22392117045819759368896484375,-33.86607804335653781890869140625
151.22391077689826488494873046875,-33.86610553599894046783447265625
151.22390004806220531463623046875,-33.8661317713558673858642578125
151.22388931922614574432373046875,-33.8661569170653820037841796875
151.2238781712949275970458984375,-33.86617527343332767486572265625
151.2238657660782337188720703125,-33.8661978207528591156005859375
151.22385310940444469451904296875,-33.8662125729024410247802734375
151.22383852489292621612548828125,-33.87
151.22,-33.86625993065536022186279296875
151.22381270863115787506103515625,-33.87
151.2238000519573688507080078125,-33.8662980683147907257080078125
151.2237886525690555572509765625,-33.8663171790540218353271484375
151.22377783991396427154541015625,-33.87
151.22,-33.86636202223598957061767578125
151.22375973500311374664306640625,-33.8663832284510135650634765625
151.2237511016428470611572265625,-33.86640409938991069793701171875
151.22,-33.8664234615862369537353515625
151.22372738085687160491943359375,-33.87
151.2237155623733997344970703125,-33.86646428145468235015869140625
151.22370407916605472564697265625,-33.87
151.22,-33.87
151.2236833758652210235595703125,-33.86651842854917049407958984375
151.22367138974368572235107421875,-33.86654340662062168121337890625
151.22366049326956272125244140625,-33.87
151.2236488424241542816162109375,-33.87
151.22363802976906299591064453125,-33.86660224758088588714599609375
151.22362696565687656402587890625,-33.87
151.22361355461180210113525390625,-33.86665505357086658477783203125
151.2236015684902667999267578125,-33.86667869053781032562255859375
151.22,-33.86670383624732494354248046875
151.22357566840946674346923828125,-33.86672797612845897674560546875
151.22356292791664600372314453125,-33.86675094254314899444580078125
151.22354968450963497161865234375,-33.8667744956910610198974609375
151.22353660874068737030029296875,-33.86679721064865589141845703125
151.22352453880012035369873046875,-33.8668174110352993011474609375
151.22351096011698246002197265625,-33.86683694086968898773193359375
151.22349821962416172027587890625,-33.87
151.22,-33.86687734164297580718994140625
151.22347827069461345672607421875,-33.87
151.22346653603017330169677734375,-33.87
151.2234580703079700469970703125,-33.8669230230152606964111328125
151.2234483473002910614013671875,-33.8669391162693500518798828125
151.22343803755939006805419921875,-33.86695629917085170745849609375
151.22342848218977451324462890625,-33.8669763319194316864013671875
151.22341758571565151214599609375,-33.8669914193451404571533203125
151.22,-33.86702050454914569854736328125
151.22,-33.87
151.22,-33.87
151.22336779721081256866455078125,-33.87
151.22,-33.86709158308804035186767578125
151.22334969229996204376220703125,-33.87
151.2233410589396953582763671875,-33.86712024919688701629638671875
151.22,-33.86713768355548381805419921875
151.22,-33.86715780012309551239013671875
151.2233075313270092010498046875,-33.8671842031180858612060546875
151.22,-33.86720557697117328643798828125
151.22328129597008228302001953125,-33.86723642237484455108642578125
151.22,-33.86726391501724720001220703125
151.2232485227286815643310546875,-33.86728453449904918670654296875
151.22323620133101940155029296875,-33.86730783618986606597900390625
151.2232213653624057769775390625,-33.86734052561223506927490234375
151.2232089601457118988037109375,-33.86736952699720859527587890625
151.22319513000547885894775390625,-33.86739601381123065948486328125
151.22318356297910213470458984375,-33.87
151.22317635454237461090087890625,-33.8674376718699932098388671875
151.2231734208762645721435546875,-33.87
151.22317015193402767181396484375,-33.87
151.22,-33.87
151.22,-33.8675023801624774932861328125
151.2231459282338619232177734375,-33.8675241731107234954833984375
151.22,-33.86755577288568019866943359375
151.2231254763901233673095703125,-33.8675818406045436859130859375
151.22311483137309551239013671875,-33.8676096685230731964111328125
151.22310779057443141937255859375,-33.87
151.22309840284287929534912109375,-33.87
151.22308733873069286346435546875,-33.86769139207899570465087890625
151.22,-33.86771704070270061492919921875
151.22,-33.86774252168834209442138671875
151.22,-33.87
151.22304341755807399749755859375,-33.8677880354225635528564453125
151.22303587384521961212158203125,-33.86780924163758754730224609375
151.2230279110372066497802734375,-33.86783271096646785736083984375
151.22301978059113025665283203125,-33.87
151.22,-33.87
151.2230017594993114471435546875,-33.86790228076279163360595703125
151.22,-33.86792608536779880523681640625
151.22299044393002986907958984375,-33.87
151.22298457659780979156494140625,-33.86797587387263774871826171875
151.2229752726852893829345703125,-33.87
151.2229642085731029510498046875,-33.86802532710134983062744140625
151.22295389883220195770263671875,-33.86804242618381977081298828125
151.22,-33.86805952526628971099853515625
151.22,-33.87
151.22291685082018375396728515625,-33.8680968247354030609130859375
151.22290310449898242950439453125,-33.87
151.2228877656161785125732421875,-33.87
151.2228740192949771881103515625,-33.87
151.2228622846305370330810546875,-33.86818693019449710845947265625
151.22,-33.86820637620985507965087890625
151.22284275479614734649658203125,-33.87
151.22,-33.86823940090835094451904296875
151.2228176929056644439697265625,-33.87
151.22280419804155826568603515625,-33.86827510781586170196533203125
151.22,-33.86828902177512645721435546875
151.22277921997010707855224609375,-33.86830947361886501312255859375
151.2227653898298740386962890625,-33.87
151.22274870984256267547607421875,-33.8683469407260417938232421875
151.22,-33.86837267316877841949462890625
151.22,-33.87
151.2227033637464046478271484375,-33.86841223575174808502197265625
151.22268634848296642303466796875,-33.87
151.22267126105725765228271484375,-33.8684435002505779266357421875
151.22265533544123172760009765625,-33.86846638284623622894287109375
151.22264058329164981842041015625,-33.86848348192870616912841796875
151.22262214310467243194580078125,-33.86850594542920589447021484375
151.22260202653706073760986328125,-33.86853226460516452789306640625
151.2225809879601001739501953125,-33.86855942197144031524658203125
151.22256263159215450286865234375,-33.8685843162238597869873046875
151.2225454486906528472900390625,-33.86860133148729801177978515625
151.22,-33.86862765066325664520263671875
151.22250881977379322052001953125,-33.86864474974572658538818359375
151.2224894575774669647216796875,-33.87
151.22247378341853618621826171875,-33.86868280358612537384033203125
151.22245567850768566131591796875,-33.86870325542986392974853515625
151.2224384956061840057373046875,-33.86871733702719211578369140625
151.22241812758147716522216796875,-33.87
151.22239516116678714752197265625,-33.8687536306679248809814453125
151.22237638570368289947509765625,-33.8687707297503948211669921875
151.22235509566962718963623046875,-33.86878405697643756866455078125
151.2223305366933345794677734375,-33.86879780329763889312744140625
151.22230446897447109222412109375,-33.86882613413035869598388671875
151.22,-33.87
151.22225585393607616424560546875,-33.8688689656555652618408203125
151.22,-33.8688827119767665863037109375
151.22221210040152072906494140625,-33.87
151.22,-33.86890794150531291961669921875
151.22216382063925266265869140625,-33.86892386712133884429931640625
151.22213699854910373687744140625,-33.86894582770764827728271484375
151.22211252339184284210205078125,-33.8689638487994670867919921875
151.22208788059651851654052734375,-33.86897935532033443450927734375
151.2220616452395915985107421875,-33.86899209581315517425537109375
151.22203390114009380340576171875,-33.86900315992534160614013671875
151.22200422920286655426025390625,-33.86901254765689373016357421875
151.22197690419852733612060546875,-33.87
151.22195226140320301055908203125,-33.87
151.2219278700649738311767578125,-33.86905076913535594940185546875
151.22190465219318866729736328125,-33.8690654374659061431884765625
151.22187715955078601837158203125,-33.86908044107258319854736328125
151.22185000218451023101806640625,-33.86909703724086284637451171875
151.22182502411305904388427734375,-33.8691076822578907012939453125
151.2217981182038784027099609375,-33.86911950074136257171630859375
151.22,-33.8691308163106441497802734375
151.22174690477550029754638671875,-33.86914213187992572784423828125
151.22,-33.8691552914679050445556640625
151.22169259004294872283935546875,-33.87
151.2216660194098949432373046875,-33.86917498894035816192626953125
151.22,-33.8691834546625614166259765625
151.22160860337316989898681640625,-33.87
151.22158010490238666534423828125,-33.87
151.22155177406966686248779296875,-33.87
151.22,-33.86921153403818607330322265625
151.22,-33.86921270750463008880615234375
151.22146426700055599212646484375,-33.86921321041882038116455078125
151.22143358923494815826416015625,-33.87
151.22140324674546718597412109375,-33.8692136295139789581298828125
151.22137173078954219818115234375,-33.8692143000662326812744140625
151.2213404662907123565673828125,-33.86921505443751811981201171875
151.22130668722093105316162109375,-33.86921941302716732025146484375
151.2212747521698474884033203125,-33.86922142468392848968505859375
151.2212117202579975128173828125,-33.8692441396415233612060546875
151.22119084931910037994384765625,-33.86923902668058872222900390625
151.22116268612444400787353515625,-33.87
151.22,-33.86923450045287609100341796875
151.22,-33.86922997422516345977783203125
151.22108322568237781524658203125,-33.87
151.22106143273413181304931640625,-33.8692327402532100677490234375
151.2210397236049175262451171875,-33.86923349462449550628662109375
151.2210209481418132781982421875,-33.87
151.22100175358355045318603515625,-33.86923047713935375213623046875
151.22,-33.86922947131097316741943359375
151.2209589220583438873291015625,-33.8692213408648967742919921875
151.22093738056719303131103515625,-33.8692126236855983734130859375
